effect	time	lit	sum	lit_srgb	sum_srgb
BulletImpact_artillery_manticore_spread	0.50	217	176	65536	62872
BulletImpact_artillery_manticore_spread	0.75	136	89	65536	62807
BulletImpact_artillery_manticore_spread	1.00	100	49	65536	62775
BulletImpact_artillery_manticore_spread	1.50	0	0	65536	62740
BulletImpact_artillery_manticore_spread	2.00	0	0	65536	62740
BulletImpact_artillery_manticore_spread	3.00	0	0	65536	62740
BulletImpact_autocannon	0.15	59	48	65536	62776
BulletImpact_autocannon	0.30	52	41	65536	62770
BulletImpact_autocannon	0.50	67	51	65536	62778
BulletImpact_autocannon	0.75	125	131	65536	62839
BulletImpact_autocannon	1.00	47	36	65536	62766
BulletImpact_autocannon	1.50	0	0	65536	62740
BulletImpact_autocannon	2.00	0	0	65536	62740
BulletImpact_autocannon	3.00	0	0	65536	62740
BulletImpact_autocannon_Firestrike	0.15	16	14	65536	62752
BulletImpact_autocannon_Firestrike	0.30	18	19	65536	62754
BulletImpact_autocannon_Firestrike	0.50	37	31	65536	62765
BulletImpact_autocannon_Firestrike	0.75	24	25	65536	62759
BulletImpact_autocannon_Firestrike	1.00	30	36	65536	62768
BulletImpact_autocannon_Firestrike	1.50	45	29	65536	62763
BulletImpact_autocannon_Firestrike	2.00	0	0	65536	62740
BulletImpact_autocannon_Firestrike	3.00	0	0	65536	62740
BulletImpact_autocannon_Hydra	0.15	37	34	65536	62766
BulletImpact_autocannon_Hydra	0.30	58	66	65536	62791
BulletImpact_autocannon_Hydra	0.50	53	68	65536	62793
BulletImpact_autocannon_Hydra	0.75	64	85	65536	62804
BulletImpact_autocannon_Hydra	1.00	79	92	65536	62811
BulletImpact_autocannon_Hydra	1.50	0	0	65536	62740
BulletImpact_autocannon_Hydra	2.00	0	0	65536	62740
BulletImpact_autocannon_Hydra	3.00	0	0	65536	62740
BulletImpact_autocannon_rapid	0.15	64	76	65536	62799
BulletImpact_autocannon_rapid	0.30	22	24	65536	62758
BulletImpact_autocannon_rapid	0.50	23	25	65536	62759
BulletImpact_autocannon_rapid	0.75	58	81	65536	62802
BulletImpact_autocannon_rapid	1.00	25	30	65536	62763
BulletImpact_autocannon_rapid	1.50	13	8	65536	62746
BulletImpact_autocannon_rapid	2.00	0	0	65536	62740
BulletImpact_autocannon_rapid	3.00	0	0	65536	62740
BulletImpact_autogun_1shot	0.15	14	11	65536	62750
BulletImpact_autogun_1shot	0.30	21	13	65536	62751
BulletImpact_autogun_1shot	0.50	8	3	65536	62743
BulletImpact_autogun_1shot	0.75	2	1	65536	62741
BulletImpact_autogun_1shot	1.00	1	0	65536	62740
BulletImpact_autogun_1shot	1.50	0	0	65536	62740
BulletImpact_autogun_1shot	2.00	0	0	65536	62740
BulletImpact_autogun_1shot	3.00	0	0	65536	62740
BulletImpact_autogun_1shotSniper	0.15	56	8	65536	62723
BulletImpact_autogun_1shotSniper	0.30	7	5	65536	62744
BulletImpact_autogun_1shotSniper	0.50	7	5	65536	62744
BulletImpact_autogun_1shotSniper	0.75	5	3	65536	62742
BulletImpact_autogun_1shotSniper	1.00	2	1	65536	62741
BulletImpact_autogun_1shotSniper	1.50	0	0	65536	62740
BulletImpact_autogun_1shotSniper	2.00	0	0	65536	62740
BulletImpact_autogun_1shotSniper	3.00	0	0	65536	62740
BulletImpact_autogun_2shot	0.15	16	16	65536	62754
BulletImpact_autogun_2shot	0.30	25	24	65536	62760
BulletImpact_autogun_2shot	0.50	24	17	65536	62754
BulletImpact_autogun_2shot	0.75	9	4	65536	62743
BulletImpact_autogun_2shot	1.00	4	2	65536	62742
BulletImpact_autogun_2shot	1.50	0	0	65536	62740
BulletImpact_autogun_2shot	2.00	0	0	65536	62740
BulletImpact_autogun_2shot	3.00	0	0	65536	62740
BulletImpact_autogun_3shot	0.15	14	12	65536	62750
BulletImpact_autogun_3shot	0.30	21	17	65536	62754
BulletImpact_autogun_3shot	0.50	26	22	65536	62758
BulletImpact_autogun_3shot	0.75	24	12	65536	62749
BulletImpact_autogun_3shot	1.00	7	3	65536	62743
BulletImpact_autogun_3shot	1.50	0	0	65536	62740
BulletImpact_autogun_3shot	2.00	0	0	65536	62740
BulletImpact_autogun_3shot	3.00	0	0	65536	62740
BulletImpact_autogun_4shot	0.15	12	11	65536	62749
BulletImpact_autogun_4shot	0.30	17	16	65536	62753
BulletImpact_autogun_4shot	0.50	21	18	65536	62755
BulletImpact_autogun_4shot	0.75	23	18	65536	62755
BulletImpact_autogun_4shot	1.00	11	5	65536	62744
BulletImpact_autogun_4shot	1.50	0	0	65536	62740
BulletImpact_autogun_4shot	2.00	0	0	65536	62740
BulletImpact_autogun_4shot	3.00	0	0	65536	62740
BulletImpact_autogun_6shot	0.15	14	11	65536	62749
BulletImpact_autogun_6shot	0.30	18	16	65536	62754
BulletImpact_autogun_6shot	0.50	50	44	65536	62775
BulletImpact_autogun_6shot	0.75	28	22	65536	62758
BulletImpact_autogun_6shot	1.00	22	15	65536	62752
BulletImpact_autogun_6shot	1.50	7	3	65536	62742
BulletImpact_autogun_6shot	2.00	0	0	65536	62740
BulletImpact_autogun_6shot	3.00	0	0	65536	62740
BulletImpact_autogun_6shot_twinlink	0.15	41	37	65536	62769
BulletImpact_autogun_6shot_twinlink	0.30	57	48	65536	62779
BulletImpact_autogun_6shot_twinlink	0.50	73	65	65536	62792
BulletImpact_autogun_6shot_twinlink	0.75	69	49	65536	62779
BulletImpact_autogun_6shot_twinlink	1.00	50	36	65536	62769
BulletImpact_autogun_6shot_twinlink	1.50	10	4	65536	62744
BulletImpact_autogun_6shot_twinlink	2.00	0	0	65536	62740
BulletImpact_autogun_6shot_twinlink	3.00	0	0	65536	62740
BulletImpact_autogun_8shot	0.15	39	38	65536	62771
BulletImpact_autogun_8shot	0.30	47	43	65536	62774
BulletImpact_autogun_8shot	0.50	33	25	65536	62759
BulletImpact_autogun_8shot	0.75	34	27	65536	62761
BulletImpact_autogun_8shot	1.00	38	28	65536	62762
BulletImpact_autogun_8shot	1.50	6	3	65536	62743
BulletImpact_autogun_8shot	2.00	0	0	65536	62740
BulletImpact_autogun_8shot	3.00	0	0	65536	62740
BulletImpact_autogun_Automatic	0.15	28	23	65536	62758
BulletImpact_autogun_Automatic	0.30	46	41	65536	62773
BulletImpact_autogun_Automatic	0.50	54	52	65536	62782
BulletImpact_autogun_Automatic	0.75	54	50	65536	62781
BulletImpact_autogun_Automatic	1.00	63	60	65536	62788
BulletImpact_autogun_Automatic	1.50	14	7	65536	62745
BulletImpact_autogun_Automatic	2.00	0	0	65536	62741
BulletImpact_autogun_Automatic	3.00	0	0	65536	62740
BulletImpact_autogun_liberator_1shot	0.15	14	15	65536	62752
BulletImpact_autogun_liberator_1shot	0.30	19	16	65536	62753
BulletImpact_autogun_liberator_1shot	0.50	11	7	65536	62746
BulletImpact_autogun_liberator_1shot	0.75	12	6	65536	62744
BulletImpact_autogun_liberator_1shot	1.00	2	1	65536	62741
BulletImpact_autogun_liberator_1shot	1.50	0	0	65536	62740
BulletImpact_autogun_liberator_1shot	2.00	0	0	65536	62740
BulletImpact_autogun_liberator_1shot	3.00	0	0	65536	62740
BulletImpact_autogun_liberator_repeat	0.15	44	42	65536	62773
BulletImpact_autogun_liberator_repeat	0.30	23	22	65536	62758
BulletImpact_autogun_liberator_repeat	0.50	26	25	65536	62760
BulletImpact_autogun_liberator_repeat	0.75	25	20	65536	62756
BulletImpact_autogun_liberator_repeat	1.00	17	12	65536	62750
BulletImpact_autogun_liberator_repeat	1.50	6	2	65536	62742
BulletImpact_autogun_liberator_repeat	2.00	0	0	65536	62740
BulletImpact_autogun_liberator_repeat	3.00	0	0	65536	62740
BulletImpact_autogun_Shotgun	0.15	97	130	65536	62844
BulletImpact_autogun_Shotgun	0.30	154	147	65536	62856
BulletImpact_autogun_Shotgun	0.50	108	132	65536	62844
BulletImpact_autogun_Shotgun	0.75	127	119	65536	62836
BulletImpact_autogun_Shotgun	1.00	0	0	65536	62740
BulletImpact_autogun_Shotgun	1.50	0	0	65536	62740
BulletImpact_autogun_Shotgun	2.00	0	0	65536	62740
BulletImpact_autogun_Shotgun	3.00	0	0	65536	62740
BulletImpact_Bolter_Large Area	0.15	63	64	65536	62790
BulletImpact_Bolter_Large Area	0.30	38	37	65536	62771
BulletImpact_Bolter_Large Area	0.50	42	41	65536	62774
BulletImpact_Bolter_Large Area	0.75	87	82	65536	62804
BulletImpact_Bolter_Large Area	1.00	44	41	65536	62774
BulletImpact_Bolter_Large Area	1.50	50	46	65536	62777
BulletImpact_Bolter_Large Area	2.00	48	44	65536	62776
BulletImpact_Bolter_Large Area	3.00	0	0	65536	62740
BulletImpact_Bolter_Wide Area	0.15	64	67	65536	62793
BulletImpact_Bolter_Wide Area	0.30	38	35	65536	62769
BulletImpact_Bolter_Wide Area	0.50	48	48	65536	62780
BulletImpact_Bolter_Wide Area	0.75	85	82	65536	62805
BulletImpact_Bolter_Wide Area	1.00	51	48	65536	62779
BulletImpact_Bolter_Wide Area	1.50	50	46	65536	62777
BulletImpact_Bolter_Wide Area	2.00	52	46	65536	62778
BulletImpact_Bolter_Wide Area	3.00	0	0	65536	62740
BulletImpact_BulletHole	0.15	556	624	65536	63237
BulletImpact_BulletHole	0.30	209	196	65535	62874
BulletImpact_BulletHole	0.50	170	174	65535	62857
BulletImpact_BulletHole	0.75	164	171	65535	62855
BulletImpact_BulletHole	1.00	164	171	65535	62855
BulletImpact_BulletHole	1.50	0	0	65536	62740
BulletImpact_BulletHole	2.00	0	0	65536	62740
BulletImpact_BulletHole	3.00	0	0	65536	62740
BulletImpact_Chaos_Melta	0.15	10	6	65536	62744
BulletImpact_Chaos_Melta	0.30	10	8	65536	62744
BulletImpact_Chaos_Melta	0.50	14	11	65536	62746
BulletImpact_Chaos_Melta	0.75	13	12	65536	62747
BulletImpact_Chaos_Melta	1.00	4	4	65536	62743
BulletImpact_Chaos_Melta	1.50	2	3	65536	62742
BulletImpact_Chaos_Melta	2.00	0	0	65536	62740
BulletImpact_Chaos_Melta	3.00	0	0	65536	62740
BulletImpact_ChaosMissile	0.15	94	41	65536	62769
BulletImpact_ChaosMissile	0.30	35	24	65536	62756
BulletImpact_ChaosMissile	0.50	58	30	65536	62757
BulletImpact_ChaosMissile	0.75	57	21	65536	62749
BulletImpact_ChaosMissile	1.00	0	0	65536	62740
BulletImpact_ChaosMissile	1.50	0	0	65536	62740
BulletImpact_ChaosMissile	2.00	0	0	65536	62740
BulletImpact_ChaosMissile	3.00	0	0	65536	62740
BulletImpact_ChemVial	0.15	0	0	65536	62740
BulletImpact_ChemVial	0.30	0	0	65536	62740
BulletImpact_ChemVial	0.50	0	0	65536	62740
BulletImpact_ChemVial	0.75	2	2	65536	62742
BulletImpact_ChemVial	1.00	2	1	65536	62741
BulletImpact_ChemVial	1.50	0	0	65536	62740
BulletImpact_ChemVial	2.00	0	0	65536	62740
BulletImpact_ChemVial	3.00	0	0	65536	62740
BulletImpact_Combi_Flamer_Infernus	0.15	30	46	65536	62776
BulletImpact_Combi_Flamer_Infernus	0.30	80	113	65536	62827
BulletImpact_Combi_Flamer_Infernus	0.50	143	163	65536	62865
BulletImpact_Combi_Flamer_Infernus	0.75	185	175	65536	62873
BulletImpact_Combi_Flamer_Infernus	1.00	206	181	65536	62876
BulletImpact_Combi_Flamer_Infernus	1.50	230	152	65536	62849
BulletImpact_Combi_Flamer_Infernus	2.00	11	4	65536	62743
BulletImpact_Combi_Flamer_Infernus	3.00	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.15	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.30	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.50	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.75	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	1.00	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	1.50	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	2.00	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	3.00	0	0	65536	62740
BulletImpact_DCannon	0.15	0	0	65536	62740
BulletImpact_DCannon	0.30	4	2	65536	62741
BulletImpact_DCannon	0.50	10	5	65536	62744
BulletImpact_DCannon	0.75	19	12	65536	62750
BulletImpact_DCannon	1.00	30	20	65536	62756
BulletImpact_DCannon	1.50	61	48	65536	62778
BulletImpact_DCannon	2.00	70	59	65536	62786
BulletImpact_DCannon	3.00	0	0	65536	62740
BulletImpact_DCannon_2	0.15	4	1	65536	62741
BulletImpact_DCannon_2	0.30	4	2	65536	62741
BulletImpact_DCannon_2	0.50	11	6	65536	62745
BulletImpact_DCannon_2	0.75	21	15	65536	62752
BulletImpact_DCannon_2	1.00	32	27	65536	62762
BulletImpact_DCannon_2	1.50	47	39	65536	62770
BulletImpact_DCannon_2	2.00	34	23	65536	62756
BulletImpact_DCannon_2	3.00	0	0	65536	62740
BulletImpact_DCannon_2_twinlink	0.15	0	0	65536	62740
BulletImpact_DCannon_2_twinlink	0.30	4	2	65536	62741
BulletImpact_DCannon_2_twinlink	0.50	8	4	65536	62743
BulletImpact_DCannon_2_twinlink	0.75	18	11	65536	62748
BulletImpact_DCannon_2_twinlink	1.00	23	16	65536	62753
BulletImpact_DCannon_2_twinlink	1.50	32	29	65536	62764
BulletImpact_DCannon_2_twinlink	2.00	25	17	65536	62752
BulletImpact_DCannon_2_twinlink	3.00	0	0	65536	62740
BulletImpact_DCannon_twinlink	0.15	6	3	65536	62742
BulletImpact_DCannon_twinlink	0.30	14	8	65536	62746
BulletImpact_DCannon_twinlink	0.50	17	10	65536	62749
BulletImpact_DCannon_twinlink	0.75	29	19	65536	62755
BulletImpact_DCannon_twinlink	1.00	45	37	65536	62770
BulletImpact_DCannon_twinlink	1.50	83	78	65536	62802
BulletImpact_DCannon_twinlink	2.00	98	95	65536	62814
BulletImpact_DCannon_twinlink	3.00	0	0	65536	62741
BulletImpact_DeathSpinner	0.15	162	138	65536	62848
BulletImpact_DeathSpinner	0.30	186	136	65536	62846
BulletImpact_DeathSpinner	0.50	193	143	65536	62853
BulletImpact_DeathSpinner	0.75	151	74	65536	62795
BulletImpact_DeathSpinner	1.00	0	0	65536	62740
BulletImpact_DeathSpinner	1.50	0	0	65536	62740
BulletImpact_DeathSpinner	2.00	0	0	65536	62740
BulletImpact_DeathSpinner	3.00	0	0	65536	62740
BulletImpact_DeathSpinner Test	0.15	150	345	65536	62981
BulletImpact_DeathSpinner Test	0.30	183	420	65536	63027
BulletImpact_DeathSpinner Test	0.50	288	726	65536	63243
BulletImpact_DeathSpinner Test	0.75	460	1117	65536	63500
BulletImpact_DeathSpinner Test	1.00	560	1539	65536	63790
BulletImpact_DeathSpinner Test	1.50	759	2273	65536	64289
BulletImpact_DeathSpinner Test	2.00	1068	3198	65536	64919
BulletImpact_DeathSpinner Test	3.00	1547	4635	65536	65898
BulletImpact_deathspinner_arc	0.15	40	77	65536	62794
BulletImpact_deathspinner_arc	0.30	63	148	65536	62843
BulletImpact_deathspinner_arc	0.50	58	160	65536	62850
BulletImpact_deathspinner_arc	0.75	52	153	65536	62845
BulletImpact_deathspinner_arc	1.00	31	93	65536	62804
BulletImpact_deathspinner_arc	1.50	0	0	65536	62740
BulletImpact_deathspinner_arc	2.00	0	0	65536	62740
BulletImpact_deathspinner_arc	3.00	0	0	65536	62740
BulletImpact_deathspinner_arc_alt	0.15	713	1413	65536	63734
BulletImpact_deathspinner_arc_alt	0.30	953	2183	65536	64257
BulletImpact_deathspinner_arc_alt	0.50	1140	3012	65536	64805
BulletImpact_deathspinner_arc_alt	0.75	751	2232	65536	64265
BulletImpact_deathspinner_arc_alt	1.00	301	895	65536	63351
BulletImpact_deathspinner_arc_alt	1.50	0	0	65536	62740
BulletImpact_deathspinner_arc_alt	2.00	125	118	65536	62841
BulletImpact_deathspinner_arc_alt	3.00	121	93	65536	62817
BulletImpact_DeathSpinner_spider	0.15	85	83	65536	62804
BulletImpact_DeathSpinner_spider	0.30	93	94	65536	62809
BulletImpact_DeathSpinner_spider	0.50	94	110	65536	62820
BulletImpact_DeathSpinner_spider	0.75	20	37	65536	62767
BulletImpact_DeathSpinner_spider	1.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_spider	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	0.15	175	181	65536	62877
BulletImpact_DeathSpinner_spider_twinlink	0.30	181	194	65536	62881
BulletImpact_DeathSpinner_spider_twinlink	0.50	197	233	65536	62909
BulletImpact_DeathSpinner_spider_twinlink	0.75	29	55	65536	62780
BulletImpact_DeathSpinner_spider_twinlink	1.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	0.15	309	270	65536	62950
BulletImpact_DeathSpinner_twinlink	0.30	343	258	65536	62943
BulletImpact_DeathSpinner_twinlink	0.50	327	258	65536	62944
BulletImpact_DeathSpinner_twinlink	0.75	187	107	65536	62822
BulletImpact_DeathSpinner_twinlink	1.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large	0.15	188	167	65536	62870
BulletImpact_DeathSpinner_twinlink_large	0.30	141	95	65536	62811
BulletImpact_DeathSpinner_twinlink_large	0.50	220	183	65536	62876
BulletImpact_DeathSpinner_twinlink_large	0.75	231	191	65536	62880
BulletImpact_DeathSpinner_twinlink_large	1.00	79	58	65536	62783
BulletImpact_DeathSpinner_twinlink_large	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large parabolic	0.15	17	12	65536	62749
BulletImpact_DeathSpinner_twinlink_large parabolic	0.30	28	18	65536	62753
BulletImpact_DeathSpinner_twinlink_large parabolic	0.50	89	55	65536	62779
BulletImpact_DeathSpinner_twinlink_large parabolic	0.75	190	109	65536	62820
BulletImpact_DeathSpinner_twinlink_large parabolic	1.00	300	179	65536	62872
BulletImpact_DeathSpinner_twinlink_large parabolic	1.50	463	266	65536	62941
BulletImpact_DeathSpinner_twinlink_large parabolic	2.00	508	303	65536	62971
BulletImpact_DeathSpinner_twinlink_large parabolic	3.00	0	0	65536	62740
BulletImpact_DesolationMissile	0.15	79	36	65536	62766
BulletImpact_DesolationMissile	0.30	30	31	65536	62765
BulletImpact_DesolationMissile	0.50	53	56	65536	62784
BulletImpact_DesolationMissile	0.75	81	64	65536	62791
BulletImpact_DesolationMissile	1.00	49	23	65536	62757
BulletImpact_DesolationMissile	1.50	0	0	65536	62740
BulletImpact_DesolationMissile	2.00	0	0	65536	62740
BulletImpact_DesolationMissile	3.00	0	0	65536	62740
BulletImpact_DesolationMissile_AOE	0.15	69	36	65536	62766
BulletImpact_DesolationMissile_AOE	0.30	72	64	65536	62789
BulletImpact_DesolationMissile_AOE	0.50	97	104	65536	62818
BulletImpact_DesolationMissile_AOE	0.75	119	130	65536	62839
BulletImpact_DesolationMissile_AOE	1.00	103	112	65536	62825
BulletImpact_DesolationMissile_AOE	1.50	83	72	65536	62797
BulletImpact_DesolationMissile_AOE	2.00	0	0	65536	62740
BulletImpact_DesolationMissile_AOE	3.00	0	0	65536	62740
BulletImpact_DynamiteBundle_Throw	0.15	10	4	65536	62742
BulletImpact_DynamiteBundle_Throw	0.30	10	3	65536	62740
BulletImpact_DynamiteBundle_Throw	0.50	8	3	65536	62740
BulletImpact_DynamiteBundle_Throw	0.75	9	3	65536	62741
BulletImpact_DynamiteBundle_Throw	1.00	13	5	65535	62741
BulletImpact_DynamiteBundle_Throw	1.50	14	4	65536	62739
BulletImpact_DynamiteBundle_Throw	2.00	0	0	65536	62740
BulletImpact_DynamiteBundle_Throw	3.00	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	0.15	23	19	65536	62754
BulletImpact_Eldar_Lasblaster	0.30	23	22	65536	62756
BulletImpact_Eldar_Lasblaster	0.50	23	21	65536	62756
BulletImpact_Eldar_Lasblaster	0.75	13	11	65536	62748
BulletImpact_Eldar_Lasblaster	1.00	3	4	65536	62743
BulletImpact_Eldar_Lasblaster	1.50	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	2.00	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	3.00	0	0	65536	62740
BulletImpact_Flamethrower_ClearanceIncinerator	0.15	81	93	65536	62815
BulletImpact_Flamethrower_ClearanceIncinerator	0.30	116	166	65536	62869
BulletImpact_Flamethrower_ClearanceIncinerator	0.50	161	221	65536	62911
BulletImpact_Flamethrower_ClearanceIncinerator	0.75	204	239	65536	62924
BulletImpact_Flamethrower_ClearanceIncinerator	1.00	233	219	65536	62907
BulletImpact_Flamethrower_ClearanceIncinerator	1.50	241	236	65536	62925
BulletImpact_Flamethrower_ClearanceIncinerator	2.00	251	180	65536	62875
BulletImpact_Flamethrower_ClearanceIncinerator	3.00	16	8	65536	62745
BulletImpact_Flamethrower_HandFlamer	0.15	22	29	65536	62763
BulletImpact_Flamethrower_HandFlamer	0.30	79	99	65536	62816
BulletImpact_Flamethrower_HandFlamer	0.50	137	147	65536	62852
BulletImpact_Flamethrower_HandFlamer	0.75	181	175	65536	62874
BulletImpact_Flamethrower_HandFlamer	1.00	219	188	65536	62885
BulletImpact_Flamethrower_HandFlamer	1.50	189	119	65536	62825
BulletImpact_Flamethrower_HandFlamer	2.00	0	0	65536	62740
BulletImpact_Flamethrower_HandFlamer	3.00	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.15	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.30	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.50	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.75	1	0	65536	62741
BulletImpact_FlamethrowerSororitas	1.00	1	0	65536	62740
BulletImpact_FlamethrowerSororitas	1.50	1	0	65536	62740
BulletImpact_FlamethrowerSororitas	2.00	1	0	65536	62740
BulletImpact_FlamethrowerSororitas	3.00	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_long	0.15	97	87	65536	62812
BulletImpact_FlamethrowerSororitas_long	0.30	174	239	65536	62928
BulletImpact_FlamethrowerSororitas_long	0.50	243	340	65536	63006
BulletImpact_FlamethrowerSororitas_long	0.75	266	323	65536	62993
BulletImpact_FlamethrowerSororitas_long	1.00	276	269	65536	62947
BulletImpact_FlamethrowerSororitas_long	1.50	324	360	65536	63019
BulletImpact_FlamethrowerSororitas_long	2.00	329	254	65536	62931
BulletImpact_FlamethrowerSororitas_long	3.00	52	25	65536	62755
BulletImpact_FlamethrowerSororitas_twinlink	0.15	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.30	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.50	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.75	1	0	65536	62741
BulletImpact_FlamethrowerSororitas_twinlink	1.00	1	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	1.50	2	1	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	2.00	2	1	65536	62741
BulletImpact_FlamethrowerSororitas_twinlink	3.00	0	0	65536	62740
BulletImpact_FusionGun	0.15	4	1	65536	62741
BulletImpact_FusionGun	0.30	4	2	65536	62741
BulletImpact_FusionGun	0.50	11	6	65536	62745
BulletImpact_FusionGun	0.75	21	14	65536	62752
BulletImpact_FusionGun	1.00	32	26	65536	62761
BulletImpact_FusionGun	1.50	44	30	65536	62762
BulletImpact_FusionGun	2.00	32	16	65536	62751
BulletImpact_FusionGun	3.00	0	0	65536	62740
BulletImpact_gatling_1s	0.15	0	0	65536	62740
BulletImpact_gatling_1s	0.30	0	0	65536	62740
BulletImpact_gatling_1s	0.50	0	0	65536	62740
BulletImpact_gatling_1s	0.75	83	78	65536	62801
BulletImpact_gatling_1s	1.00	83	92	65536	62813
BulletImpact_gatling_1s	1.50	66	60	65536	62790
BulletImpact_gatling_1s	2.00	24	13	65536	62751
BulletImpact_gatling_1s	3.00	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.15	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.30	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.50	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.75	63	64	65536	62791
BulletImpact_gatling_1s_invader	1.00	66	71	65536	62798
BulletImpact_gatling_1s_invader	1.50	66	61	65536	62791
BulletImpact_gatling_1s_invader	2.00	27	15	65536	62752
BulletImpact_gatling_1s_invader	3.00	0	0	65536	62740
BulletImpact_Ghazghkull_AA	0.15	71	98	65536	62816
BulletImpact_Ghazghkull_AA	0.30	108	136	65536	62849
BulletImpact_Ghazghkull_AA	0.50	133	142	65536	62852
BulletImpact_Ghazghkull_AA	0.75	134	153	65536	62860
BulletImpact_Ghazghkull_AA	1.00	85	63	65536	62790
BulletImpact_Ghazghkull_AA	1.50	2	2	65536	62741
BulletImpact_Ghazghkull_AA	2.00	0	0	65536	62740
BulletImpact_Ghazghkull_AA	3.00	0	0	65536	62740
BulletImpact_Gordrang	0.15	54	43	65536	62773
BulletImpact_Gordrang	0.30	29	26	65536	62762
BulletImpact_Gordrang	0.50	37	30	65536	62765
BulletImpact_Gordrang	0.75	71	59	65536	62786
BulletImpact_Gordrang	1.00	27	16	65536	62752
BulletImpact_Gordrang	1.50	33	24	65536	62759
BulletImpact_Gordrang	2.00	12	5	65536	62744
BulletImpact_Gordrang	3.00	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	0.15	210	94	65536	62806
BulletImpact_Grenade_ThumpGun	0.30	68	61	65536	62787
BulletImpact_Grenade_ThumpGun	0.50	109	97	65535	62815
BulletImpact_Grenade_ThumpGun	0.75	118	82	65536	62805
BulletImpact_Grenade_ThumpGun	1.00	58	22	65536	62754
BulletImpact_Grenade_ThumpGun	1.50	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	2.00	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	3.00	0	0	65536	62740
BulletImpact_GrenadeLauncher	0.15	212	104	65536	62816
BulletImpact_GrenadeLauncher	0.30	78	83	65536	62804
BulletImpact_GrenadeLauncher	0.50	125	134	65536	62846
BulletImpact_GrenadeLauncher	0.75	146	121	65536	62835
BulletImpact_GrenadeLauncher	1.00	76	33	65536	62763
BulletImpact_GrenadeLauncher	1.50	0	0	65536	62740
BulletImpact_GrenadeLauncher	2.00	0	0	65536	62740
BulletImpact_GrenadeLauncher	3.00	0	0	65536	62740
BulletImpact_GrenadierGauntlet	0.15	302	164	65536	62860
BulletImpact_GrenadierGauntlet	0.30	84	96	65536	62814
BulletImpact_GrenadierGauntlet	0.50	134	143	65536	62852
BulletImpact_GrenadierGauntlet	0.75	165	135	65536	62846
BulletImpact_GrenadierGauntlet	1.00	76	34	65536	62764
BulletImpact_GrenadierGauntlet	1.50	0	0	65536	62740
BulletImpact_GrenadierGauntlet	2.00	0	0	65536	62740
BulletImpact_GrenadierGauntlet	3.00	0	0	65536	62740
BulletImpact_Kroot_KrootGun OLD	0.15	4	6	65536	62745
BulletImpact_Kroot_KrootGun OLD	0.30	7	8	65536	62747
BulletImpact_Kroot_KrootGun OLD	0.50	67	46	65536	62778
